"inhibs_rojo";"num_torres_rojo";"num_torres_azul";"DamageObjectives_rojo";"inhibs_azul";"DamageObjectives_azul";"kda_adc_rojo";"kda_jng_rojo";"kda_mid_azul";"kda_jng_azul";"kda_mid_rojo";"num_nashors_rojo";"kda_sup_azul";"kda_sup_rojo";"kda_adc_azul";"num_asesinatos_rojo";"kda_top_rojo";"kda_top_azul";"num_asesinatos_azul";"num_nashors_azul";"num_dragones_rojo";"num_dragones_azul";"double_k_rojo";"diff_oro_al_15";"diferencia_exp";"oro_al_15_rojo";"double_k_azul";"cura_rojo";"oro_al_15_azul";"cura_azul";"gana_azul"
0;1;10;1319,44444444444;1;2341,66666666667;4;1,5;16;3,33333333333333;2,5;0;13;1,66666666666667;13;8;0,833333333333333;5,5;17;1;2;3;0;1100;-235;22700;3;1276,63888888889;24500;930,638888888889;"si"
0;6;8;2070;2;1704;1,57142857142857;4;4,33333333333333;6,5;9;2;8,5;2;19;13;1,8;2,6;21;1;2;5;2;2000;1029;23500;3;1335,46;25500;1648,86;"si"
0;3;10;540,625;2;2874,96875;2;1;6,5;12;1,25;0;16;0,8;13;6;1,25;2,66666666666667;19;1;1;3;0;281;-932;22500;4;646,375;22800;981,59375;"si"
0;1;10;1312,90322580645;2;2367,74193548387;3;5;10;11;0,666666666666667;0;11;0,4;7;5;0,8;12;15;1;1;3;0;-1000;-200;24200;2;477,838709677419;23200;943,709677419355;"si"
3;8;8;1869,76744186047;1;1934,88372093023;2,4;2;6,33333333333333;4;7;2;3,75;3;6,66666666666667;18;1,85714285714286;3,8;24;1;3;4;2;1600;1350;22900;1;1199,32558139535;24500;1738,06976744186;"si"
0;0;11;788,571428571429;3;2520;0,333333333333333;0;9;8;0,5;0;12;0,333333333333333;11;1;0,333333333333333;3;14;1;2;4;0;2000;622;22700;0;484,457142857143;24700;844,628571428571;"si"
0;1;9;834,615384615385;2;2750;1;1,2;10;12;0,666666666666667;0;13;1,5;12;7;0,8;1,5;18;1;2;2;0;1800;-353;23400;3;671,384615384615;25200;1074,73076923077;"si"
0;4;7;1126,66666666667;1;2216,66666666667;1,5;2;4;9;1,5;0;7;1,5;7;4;0,333333333333333;6;11;1;1;4;1;125;-575;24200;0;996,333333333333;24300;934,233333333333;"si"
0;5;9;1381,57894736842;2;2492,10526315789;0,5;3;1;5;5;0;4;1,5;6;6;5;1;7;2;4;2;0;3600;931;22800;1;887,447368421053;26300;898,710526315789;"si"
0;4;10;1350;2;3081,25;2,33333333333333;1;5,5;14;2;1;13;1,25;2,66666666666667;7;0,666666666666667;9;16;1;2;3;0;226;-617;23500;2;994,5625;23700;657,3125;"si"
0;3;9;1083,33333333333;1;2604,16666666667;1,25;1,33333333333333;17;17;1;0;7,5;1,25;13;6;0,75;3,66666666666667;19;1;1;2;0;5200;4051;21400;2;619,208333333333;26600;1082,08333333333;"si"
0;4;10;1997,22222222222;1;1916,66666666667;4,5;4;4;4;1,66666666666667;1;1,75;9;7;10;4;9;9;0;4;1;0;1200;2740;24100;2;826,25;25300;1358,27777777778;"si"
2;9;8;2108,88888888889;1;2175,55555555556;1,85714285714286;1,75;2,4;5,25;4,25;3;3;6,33333333333333;12;20;3,75;3;26;0;3;4;1;594;-103;24100;2;1042,86666666667;24700;2323,35555555556;"si"
0;3;9;1243,24324324324;2;3018,91891891892;0,75;4;10;4;2;1;11;1;5;6;1;6;12;1;1;5;0;1600;2343;23100;0;755,324324324324;25400;883,783783783784;"si"
0;4;9;1427,77777777778;2;2800;3,5;0,666666666666667;6;12;3,5;0;4;1,66666666666667;3,5;8;1,4;7;15;1;3;3;0;-1100;45;24300;4;809,388888888889;23200;1123;"si"
0;1;11;882,926829268293;4;2631,70731707317;6;1,5;14;8;1,6;0;3,5;2,5;3,25;15;1,8;3,5;20;2;3;3;1;-2100;-1898;25500;3;1294,60975609756;23400;760,219512195122;"si"
0;1;7;1737,03703703704;1;1962,96296296296;2,33333333333333;4,33333333333333;2;2,5;3,66666666666667;1;6;2,75;6;15;3,66666666666667;10;16;0;2;2;1;-2;-406;26000;0;722,296296296296;26000;1095,92592592593;"si"
0;6;4;1704,54545454545;0;2718,18181818182;2,5;3,5;3,66666666666667;5,5;4;1;3,5;11;13;13;2;2,2;13;1;2;4;1;2800;451;22900;0;1391,36363636364;25300;1167,31818181818;"si"
0;5;11;1471,875;2;2290,625;0;0,666666666666667;11;9;0,333333333333333;0;10;0;8;2;1;3,5;13;1;2;3;0;-624;1738;25800;0;961,15625;25200;625,28125;"si"
0;1;11;1075;3;2253,57142857143;2;1;6;5;0;0;5;2;7;3;0,666666666666667;6;9;1;3;1;0;1700;506;24300;1;612,035714285714;26000;991,464285714286;"si"
0;4;8;1234,375;1;2065,625;1;1;12;12;0,5;0;10;0,666666666666667;4,5;5;2;8;16;1;1;4;0;-702;1009;24200;3;652,5625;23500;800,25;"si"
0;3;9;1368,96551724138;1;2379,31034482759;2;1;6;7;1,33333333333333;0;2,66666666666667;2;7;5;2;3;10;1;0;4;0;2800;2198;23300;1;800,758620689655;26100;949,103448275862;"si"
0;2;8;762,962962962963;1;2340,74074074074;3;1,33333333333333;10;10;1,5;0;3;1,66666666666667;3,5;8;8;1,5;11;0;0;4;2;1400;1050;23700;3;762,703703703704;25100;627,518518518518;"si"
